2024-01-16 20:38:12,200 INFO    StreamThr :30267 [internal.py:wandb_internal():86] W&B internal server running at pid: 30267, started at: 2024-01-16 20:38:12.197310
2024-01-16 20:38:43,747 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: log_artifact
2024-01-16 20:38:43,821 DEBUG   SenderThread:30267 [sender.py:send_request():409] send_request: log_artifact
2024-01-16 20:38:44,201 INFO    SenderThread:30267 [sender.py:send_request_log_artifact():1470] logged artifact run-tcz3hzzg-dataset - {'id': 'QXJ0aWZhY3Q6NjkyOTYxMjc1', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMDk1MjEyMA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjkyOTYxMDEy', 'versionIndex': 0}}}
2024-01-16 20:38:44,206 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: status_report
2024-01-16 20:38:44,296 INFO    Thread-12 :30267 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/c/Users/dziew/Documents/studia/ium/ium-projekt/models/k-means/wandb/run-20240116_203812-tcz3hzzg/files/media/table/dataset_3_50f55368b0b532e1c36d.table.json
2024-01-16 20:38:44,298 INFO    Thread-12 :30267 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/dziew/Documents/studia/ium/ium-projekt/models/k-means/wandb/run-20240116_203812-tcz3hzzg/files/media/table
2024-01-16 20:38:44,362 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: partial_history
2024-01-16 20:38:44,363 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: partial_history
2024-01-16 20:38:44,668 DEBUG   SenderThread:30267 [sender.py:send():382] send: files
2024-01-16 20:38:44,669 INFO    SenderThread:30267 [sender.py:_save_file():1403] saving file media/table/dataset_3_50f55368b0b532e1c36d.table.json with policy now
2024-01-16 20:38:44,793 DEBUG   SenderThread:30267 [sender.py:send():382] send: history
2024-01-16 20:38:44,794 DEBUG   SenderThread:30267 [sender.py:send_request():409] send_request: summary_record
2024-01-16 20:38:44,826 INFO    SenderThread:30267 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-16 20:38:44,886 DEBUG   SenderThread:30267 [sender.py:send():382] send: history
2024-01-16 20:38:44,887 DEBUG   SenderThread:30267 [sender.py:send_request():409] send_request: summary_record
2024-01-16 20:38:44,932 INFO    SenderThread:30267 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-16 20:38:45,320 INFO    Thread-12 :30267 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/dziew/Documents/studia/ium/ium-projekt/models/k-means/wandb/run-20240116_203812-tcz3hzzg/files/media/table/dataset_3_50f55368b0b532e1c36d.table.json
2024-01-16 20:38:45,342 INFO    Thread-12 :30267 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/dziew/Documents/studia/ium/ium-projekt/models/k-means/wandb/run-20240116_203812-tcz3hzzg/files/wandb-summary.json
2024-01-16 20:38:45,344 INFO    Thread-12 :30267 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/dziew/Documents/studia/ium/ium-projekt/models/k-means/wandb/run-20240116_203812-tcz3hzzg/files/config.yaml
2024-01-16 20:38:46,980 INFO    wandb-upload_0:30267 [upload_job.py:push():131] Uploaded file /tmp/tmpsi4v250wwandb/686h26cp-media/table/dataset_3_50f55368b0b532e1c36d.table.json
2024-01-16 20:38:47,289 INFO    wandb-upload_1:30267 [upload_job.py:push():89] Uploaded file /home/filipeckijan/.local/share/wandb/artifacts/staging/tmpeo7au55q
2024-01-16 20:38:48,586 INFO    wandb-upload_0:30267 [upload_job.py:push():131] Uploaded file /tmp/tmpsi4v250wwandb/zvhouf86-media/table/dataset_3_50f55368b0b532e1c36d.table.json
2024-01-16 20:38:50,059 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: status_report
2024-01-16 20:38:50,118 INFO    wandb-upload_1:30267 [upload_job.py:push():131] Uploaded file /tmp/tmpsi4v250wwandb/wmjp14h9-media/table/dataset_3_50f55368b0b532e1c36d.table.json
2024-01-16 20:38:53,935 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: partial_history
2024-01-16 20:38:53,936 DEBUG   SenderThread:30267 [sender.py:send():382] send: history
2024-01-16 20:38:53,937 DEBUG   SenderThread:30267 [sender.py:send_request():409] send_request: summary_record
2024-01-16 20:38:53,942 INFO    SenderThread:30267 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-16 20:38:54,183 INFO    Thread-12 :30267 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/dziew/Documents/studia/ium/ium-projekt/models/k-means/wandb/run-20240116_203812-tcz3hzzg/files/wandb-summary.json
2024-01-16 20:38:55,497 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: status_report
2024-01-16 20:38:56,251 INFO    Thread-12 :30267 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/dziew/Documents/studia/ium/ium-projekt/models/k-means/wandb/run-20240116_203812-tcz3hzzg/files/output.log
2024-01-16 20:38:58,613 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: stop_status
2024-01-16 20:38:58,615 DEBUG   SenderThread:30267 [sender.py:send_request():409] send_request: stop_status
2024-01-16 20:38:58,632 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-16 20:39:01,020 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: status_report
2024-01-16 20:39:06,220 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: status_report
2024-01-16 20:39:07,601 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: log_artifact
2024-01-16 20:39:07,602 DEBUG   SenderThread:30267 [sender.py:send_request():409] send_request: log_artifact
2024-01-16 20:39:08,366 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: partial_history
2024-01-16 20:39:08,368 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: partial_history
2024-01-16 20:39:08,496 INFO    SenderThread:30267 [sender.py:send_request_log_artifact():1470] logged artifact run-tcz3hzzg-dataset - {'id': 'QXJ0aWZhY3Q6NjkyOTYxNjc4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMDk1MjEyMA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjkyOTYxMjc1', 'versionIndex': 1}}}
2024-01-16 20:39:08,501 DEBUG   SenderThread:30267 [sender.py:send():382] send: files
2024-01-16 20:39:08,505 INFO    SenderThread:30267 [sender.py:_save_file():1403] saving file media/table/dataset_6_cd8b2581591f79fb9b11.table.json with policy now
2024-01-16 20:39:08,782 DEBUG   SenderThread:30267 [sender.py:send():382] send: history
2024-01-16 20:39:08,785 DEBUG   SenderThread:30267 [sender.py:send_request():409] send_request: summary_record
2024-01-16 20:39:08,861 INFO    SenderThread:30267 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-16 20:39:08,901 DEBUG   SenderThread:30267 [sender.py:send():382] send: history
2024-01-16 20:39:08,917 DEBUG   SenderThread:30267 [sender.py:send_request():409] send_request: summary_record
2024-01-16 20:39:08,998 INFO    SenderThread:30267 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-16 20:39:09,250 INFO    Thread-12 :30267 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/dziew/Documents/studia/ium/ium-projekt/models/k-means/wandb/run-20240116_203812-tcz3hzzg/files/wandb-summary.json
2024-01-16 20:39:09,252 INFO    Thread-12 :30267 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/c/Users/dziew/Documents/studia/ium/ium-projekt/models/k-means/wandb/run-20240116_203812-tcz3hzzg/files/media/table/dataset_6_cd8b2581591f79fb9b11.table.json
2024-01-16 20:39:09,296 INFO    Thread-12 :30267 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/dziew/Documents/studia/ium/ium-projekt/models/k-means/wandb/run-20240116_203812-tcz3hzzg/files/media/table
2024-01-16 20:39:10,525 INFO    wandb-upload_1:30267 [upload_job.py:push():131] Uploaded file /tmp/tmpsi4v250wwandb/s0cw27ju-media/table/dataset_6_cd8b2581591f79fb9b11.table.json
2024-01-16 20:39:12,068 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: status_report
2024-01-16 20:39:12,250 INFO    wandb-upload_1:30267 [upload_job.py:push():131] Uploaded file /tmp/tmpsi4v250wwandb/7s68ps1j-media/table/dataset_6_cd8b2581591f79fb9b11.table.json
2024-01-16 20:39:12,266 INFO    wandb-upload_0:30267 [upload_job.py:push():89] Uploaded file /home/filipeckijan/.local/share/wandb/artifacts/staging/tmpboi9k5k8
2024-01-16 20:39:13,355 DEBUG   SystemMonitor:30267 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-16 20:39:13,382 DEBUG   SenderThread:30267 [sender.py:send():382] send: stats
2024-01-16 20:39:13,608 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: stop_status
2024-01-16 20:39:13,611 DEBUG   SenderThread:30267 [sender.py:send_request():409] send_request: stop_status
2024-01-16 20:39:13,629 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-16 20:39:16,346 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: partial_history
2024-01-16 20:39:16,349 DEBUG   SenderThread:30267 [sender.py:send():382] send: history
2024-01-16 20:39:16,351 DEBUG   SenderThread:30267 [sender.py:send_request():409] send_request: summary_record
2024-01-16 20:39:16,358 INFO    SenderThread:30267 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-16 20:39:16,832 INFO    Thread-12 :30267 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/dziew/Documents/studia/ium/ium-projekt/models/k-means/wandb/run-20240116_203812-tcz3hzzg/files/wandb-summary.json
2024-01-16 20:39:17,452 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: status_report
2024-01-16 20:39:18,923 INFO    Thread-12 :30267 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/dziew/Documents/studia/ium/ium-projekt/models/k-means/wandb/run-20240116_203812-tcz3hzzg/files/output.log
2024-01-16 20:39:21,008 INFO    Thread-12 :30267 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/dziew/Documents/studia/ium/ium-projekt/models/k-means/wandb/run-20240116_203812-tcz3hzzg/files/output.log
2024-01-16 20:39:22,555 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: status_report
2024-01-16 20:39:27,569 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: status_report
2024-01-16 20:39:27,709 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: log_artifact
2024-01-16 20:39:27,710 DEBUG   SenderThread:30267 [sender.py:send_request():409] send_request: log_artifact
2024-01-16 20:39:28,130 INFO    SenderThread:30267 [sender.py:send_request_log_artifact():1470] logged artifact run-tcz3hzzg-dataset - {'id': 'QXJ0aWZhY3Q6NjkyOTYyMDI4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMDk1MjEyMA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjkyOTYxNjc4', 'versionIndex': 2}}}
2024-01-16 20:39:28,208 DEBUG   SenderThread:30267 [sender.py:send():382] send: files
2024-01-16 20:39:28,208 INFO    SenderThread:30267 [sender.py:_save_file():1403] saving file media/table/dataset_9_8b0ca8cf11bb3289a75c.table.json with policy now
2024-01-16 20:39:28,219 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: partial_history
2024-01-16 20:39:28,221 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: partial_history
2024-01-16 20:39:28,224 DEBUG   SenderThread:30267 [sender.py:send():382] send: history
2024-01-16 20:39:28,225 DEBUG   SenderThread:30267 [sender.py:send_request():409] send_request: summary_record
2024-01-16 20:39:28,235 INFO    SenderThread:30267 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-16 20:39:28,241 DEBUG   SenderThread:30267 [sender.py:send():382] send: history
2024-01-16 20:39:28,242 DEBUG   SenderThread:30267 [sender.py:send_request():409] send_request: summary_record
2024-01-16 20:39:28,252 INFO    SenderThread:30267 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-16 20:39:28,258 INFO    Thread-12 :30267 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/dziew/Documents/studia/ium/ium-projekt/models/k-means/wandb/run-20240116_203812-tcz3hzzg/files/wandb-summary.json
2024-01-16 20:39:28,261 INFO    Thread-12 :30267 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/c/Users/dziew/Documents/studia/ium/ium-projekt/models/k-means/wandb/run-20240116_203812-tcz3hzzg/files/media/table/dataset_9_8b0ca8cf11bb3289a75c.table.json
2024-01-16 20:39:28,264 INFO    Thread-12 :30267 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/dziew/Documents/studia/ium/ium-projekt/models/k-means/wandb/run-20240116_203812-tcz3hzzg/files/media/table
2024-01-16 20:39:28,610 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: stop_status
2024-01-16 20:39:28,653 DEBUG   SenderThread:30267 [sender.py:send_request():409] send_request: stop_status
2024-01-16 20:39:28,694 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-16 20:39:29,309 INFO    Thread-12 :30267 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/dziew/Documents/studia/ium/ium-projekt/models/k-means/wandb/run-20240116_203812-tcz3hzzg/files/wandb-summary.json
2024-01-16 20:39:30,330 INFO    wandb-upload_0:30267 [upload_job.py:push():131] Uploaded file /tmp/tmpsi4v250wwandb/s6szhz9f-media/table/dataset_9_8b0ca8cf11bb3289a75c.table.json
2024-01-16 20:39:31,792 INFO    wandb-upload_1:30267 [upload_job.py:push():89] Uploaded file /home/filipeckijan/.local/share/wandb/artifacts/staging/tmpexzoseu0
2024-01-16 20:39:32,053 INFO    wandb-upload_0:30267 [upload_job.py:push():131] Uploaded file /tmp/tmpsi4v250wwandb/vmhbsl47-media/table/dataset_9_8b0ca8cf11bb3289a75c.table.json
2024-01-16 20:39:32,915 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: status_report
2024-01-16 20:39:35,432 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: partial_history
2024-01-16 20:39:35,434 DEBUG   SenderThread:30267 [sender.py:send():382] send: history
2024-01-16 20:39:35,435 DEBUG   SenderThread:30267 [sender.py:send_request():409] send_request: summary_record
2024-01-16 20:39:35,440 INFO    SenderThread:30267 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-16 20:39:35,674 INFO    Thread-12 :30267 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/dziew/Documents/studia/ium/ium-projekt/models/k-means/wandb/run-20240116_203812-tcz3hzzg/files/wandb-summary.json
2024-01-16 20:39:36,777 INFO    Thread-12 :30267 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/Users/dziew/Documents/studia/ium/ium-projekt/models/k-means/wandb/run-20240116_203812-tcz3hzzg/files/output.log
2024-01-16 20:39:37,985 DEBUG   HandlerThread:30267 [handler.py:handle_request():146] handle_request: status_report
